key,0,1,2,3
478,"Rabbit Suit",31152,"Seasonal Gear 1",22
479,"Dapper Rabbit Suit",31153,"Seasonal Gear 1",22
480,"Kupo Crown",40546,"Achievements",80
481,"Summer's Flame Hat",33351,"Seasonal Gear 2",33
482,"Summer's Flame Top",33352,"Seasonal Gear 2",33
483,"Summer's Flame Wrist Torque",33353,"Seasonal Gear 2",33
484,"Summer's Flame Pareo",33354,"Seasonal Gear 2",33
485,"Summer's Flame Sandals",33355,"Seasonal Gear 2",33
486,"Bozjan Earring",40113,"Achievements",76
487,"Katana of the King's Counsel",39265,"Seasonal Gear 5",73
488,"Rapier of the Serpent Lord",39266,"Seasonal Gear 5",73
489,"Gunblade of the Yo-kai King",39267,"Seasonal Gear 5",73
490,"Glaives of the Dark Princess",39268,"Seasonal Gear 5",73
491,"Lovely Moogle Cap",38251,"Seasonal Gear 4",60
492,"Golden Tora Kabuto",37451,"Seasonal Gear 4",53
493,"Silver Tora Kabuto",37452,"Seasonal Gear 4",53
494,"Menphina's Earring",42252,"Exclusive Extras",88
495,"Fat Cat Earrings",42513,"Exclusive Extras",93
496,"Great Serpent of Ringa",42514,"Exclusive Extras",93
497,"Chicken Head",31201,"Seasonal Gear 1",23
498,"Chicken Suit",31202,"Seasonal Gear 1",23
499,"Heavensturn Domaru",37501,"Seasonal Gear 4",54
500,"Heavensturn Kote",37502,"Seasonal Gear 4",54
501,"Heavensturn Haidate",37503,"Seasonal Gear 4",54
502,"Heavensturn Sune-ate",37504,"Seasonal Gear 4",54
503,"Little Lady's Crown",30301,"Seasonal Gear 1",18
504,"Clown's Hat",35251,"Seasonal Gear 3",41
505,"Clown's Top",35252,"Seasonal Gear 3",41
506,"Clown's Shortgloves",35253,"Seasonal Gear 3",41
507,"Clown's Bottoms",35254,"Seasonal Gear 3",41
508,"Clown's Boots",35255,"Seasonal Gear 3",41
509,"Death Scythe",42251,"Exclusive Extras",88
510,"Migratory Plume",40304,"Achievements",78
511,"Summer Sunset Bandana",33401,"Seasonal Gear 2",34
512,"Summer Sunset Beach Cover-up",33402,"Seasonal Gear 2",34
513,"Summer Sunset Wrist Torques",33403,"Seasonal Gear 2",34
514,"Summer Sunset Bottoms",33404,"Seasonal Gear 2",34
515,"Summer Sunset Sandals",33405,"Seasonal Gear 2",34
516,"Valentione Emissary's Hat",38301,"Seasonal Gear 4",61
517,"Valentione Emissary's Jacket",38302,"Seasonal Gear 4",61
518,"Valentione Emissary's Bottoms",38303,"Seasonal Gear 4",61
519,"Valentione Emissary's Boots",38304,"Seasonal Gear 4",61
520,"Valentione Emissary's Dress Hat",38305,"Seasonal Gear 4",61
521,"Valentione Emissary's Ruffled Dress",38306,"Seasonal Gear 4",61
522,"Valentione Emissary's Culottes",38307,"Seasonal Gear 4",61
523,"Valentione Emissary's Dress Boots",38308,"Seasonal Gear 4",61
524,"Tonberry Head",31251,"Seasonal Gear 1",24
525,"Tonberry Body",31252,"Seasonal Gear 1",24
526,"Tonberry Hands",31253,"Seasonal Gear 1",24
527,"Tonberry Culottes",31254,"Seasonal Gear 1",24
528,"Tonberry Boots",31255,"Seasonal Gear 1",24
529,"Wake Doctor's Mask",35301,"Seasonal Gear 3",42
530,"Wake Doctor's White Coat",35302,"Seasonal Gear 3",42
531,"Wake Doctor's Rubber Gloves",35303,"Seasonal Gear 3",42
532,"Wake Doctor's Bottoms",35304,"Seasonal Gear 3",42
533,"Wake Doctor's Shoes",35305,"Seasonal Gear 3",42
534,"Phoenix Riser Helmet",33451,"Seasonal Gear 2",35
535,"Phoenix Riser Suit",33452,"Seasonal Gear 2",35
536,"Unorthodox Saint's Cap",36251,"Seasonal Gear 4",67
537,"Unorthodox Saint's Halfrobe",36252,"Seasonal Gear 4",67
538,"Unorthodox Saint's Gloves",36253,"Seasonal Gear 4",67
539,"Unorthodox Saint's Bottoms",36254,"Seasonal Gear 4",67
540,"Unorthodox Saint's Longboots",36255,"Seasonal Gear 4",67
541,"Scion Chronocler's Cowl",44151,"Costumes",99
542,"Scion Chronocler's Ringbands",44152,"Costumes",99
543,"Scion Chronocler's Tights",44153,"Costumes",99
544,"Scion Chronocler's Caligae",44154,"Costumes",99
545,"Far Eastern Matriarch's Sun Hat",54104,"Fashions",161
546,"Far Eastern Matriarch's Dress",54105,"Fashions",161
547,"Far Eastern Matriarch's Boots",54106,"Fashions",161
548,"Far Eastern Patriarch's Hat",54101,"Fashions",161
549,"Far Eastern Patriarch's Tunic",54102,"Fashions",161
550,"Far Eastern Patriarch's Longboots",54103,"Fashions",161
551,"Yellow-pommed Moogle Cap",58001,"Mascots",142
552,"Ruby Carbuncle Slippers",58053,"Mascots",143
553,"Topaz Carbuncle Slippers",58052,"Mascots",143
554,"Emerald Carbuncle Slippers",58051,"Mascots",143
555,"Replica Manderville Earrings",50002,"Fashions",116
556,"Metian Vest",39151,"Seasonal Gear 5",71
557,"Metian Gauntlets",39152,"Seasonal Gear 5",71
558,"Metian Chausses",39153,"Seasonal Gear 5",71
559,"Metian Sollerets",39154,"Seasonal Gear 5",71
560,"Gentlebean Knit Cap",39303,"Seasonal Gear 5",74
561,"Gentlebean Parka",39304,"Seasonal Gear 5",74
562,"Gentlebean Bottoms",39305,"Seasonal Gear 5",74
563,"Gentlebean Shoes",39306,"Seasonal Gear 5",74
564,"Matte Winner's Crown",39301,"Seasonal Gear 5",74
565,"Imp Head",32001,"Seasonal Gear 1",25
566,"Imp Suit",32002,"Seasonal Gear 1",25
567,"Scion Conjurer's Dalmatica",44101,"Costumes",98
568,"Scion Conjurer's Chausses",44102,"Costumes",98
569,"Scion Conjurer's Pattens",44103,"Costumes",98
570,"Scion Thief's Tunic",44051,"Costumes",97
571,"Scion Thief's Halfgloves",44052,"Costumes",97
572,"Scion Thief's Gaskins",44053,"Costumes",97
573,"Scion Thief's Armored Caligae",44054,"Costumes",97
574,"Scion Thaumaturge's Monocle",44201,"Costumes",100
575,"Scion Thaumaturge's Robe",44202,"Costumes",100
576,"Scion Thaumaturge's Gauntlets",44203,"Costumes",100
577,"Scion Thaumaturge's Gaskins",44204,"Costumes",100
578,"Scion Thaumaturge's Moccasins",44205,"Costumes",100
579,"Scion Striker's Visor",44251,"Costumes",101
580,"Scion Striker's Attire",44252,"Costumes",101
581,"Antecedent's Attire",44001,"Costumes",96
582,"Ironworks Engineer's Goggles",46051,"Costumes",105
583,"Ironworks Engineer's Doublet",46052,"Costumes",105
584,"Ironworks Engineer's Gloves",46053,"Costumes",105
585,"Ironworks Engineer's Slops",46054,"Costumes",105
586,"Ironworks Engineer's Boots",46055,"Costumes",105
587,"Head Engineer's Goggles",46001,"Costumes",106
588,"Head Engineer's Attire",46002,"Costumes",106
589,"Scion Healer's Robe",44104,"Costumes",98
590,"Scion Healer's Halftights",44105,"Costumes",98
591,"Scion Healer's Highboots",44106,"Costumes",98
592,"Scion Rogue's Jacket",44055,"Costumes",97
593,"Scion Rogue's Armguards",44056,"Costumes",97
594,"Scion Rogue's Gaskins",44057,"Costumes",97
595,"Scion Rogue's Boots",44058,"Costumes",97
596,"Scion Liberator's Jacket",44253,"Costumes",101
597,"Scion Liberator's Fingerless Gloves",44254,"Costumes",101
598,"Scion Liberator's Pantalettes",44255,"Costumes",101
599,"Scion Liberator's Sabatons",44256,"Costumes",101
600,"Scion Liberator's Earrings",44257,"Costumes",101
601,"Doman Liege's Dogi",46351,"Costumes",110
602,"Doman Liege's Kote",46352,"Costumes",110
603,"Doman Liege's Kyakui",46353,"Costumes",110
604,"Doman Liege's Kyahan",46354,"Costumes",110
605,"Leal Samurai's Kasa",46401,"Costumes",111
606,"Leal Samurai's Dogi",46402,"Costumes",111
607,"Leal Samurai's Tekko",46403,"Costumes",111
608,"Leal Samurai's Tsutsu-hakama",46404,"Costumes",111
609,"Leal Samurai's Geta",46405,"Costumes",111
610,"Ward Knight's Armor",46264,"Costumes",107
611,"Ward Knight's Gauntlets",46265,"Costumes",107
612,"Ward Knight's Trousers",46266,"Costumes",107
613,"Ward Knight's Sabatons",46267,"Costumes",107
614,"Ward Mage's Robe",46268,"Costumes",107
615,"Ward Mage's Dress Gloves",46269,"Costumes",107
616,"Ward Mage's Trousers",46270,"Costumes",107
617,"Ward Mage's Sabatons",46271,"Costumes",107
618,"Lord Commander's Coat",46201,"Costumes",108
619,"Lord Commander's Gloves",46202,"Costumes",108
620,"Blackbosom Hat",46157,"Costumes",104
621,"Blackbosom Dress",46158,"Costumes",104
622,"Blackbosom Dress Gloves",46159,"Costumes",104
623,"Blackbosom Boots",46160,"Costumes",104
624,"Cracked Manderville Monocle",46101,"Costumes",103
625,"Torn Manderville Coatee",46102,"Costumes",103
626,"Singed Manderville Gloves",46103,"Costumes",103
627,"Stained Manderville Bottoms",46104,"Costumes",103
628,"Scuffed Manderville Gaiters",46105,"Costumes",103
629,"Gown of Light",44002,"Costumes",96
630,"Skirt of Light",44003,"Costumes",96
631,"Scion Hearer's Hood",44351,"Costumes",102
632,"Scion Hearer's Coat",44352,"Costumes",102
633,"Scion Hearer's Shoes",44353,"Costumes",102
634,"Majestic Dress",46451,"Costumes",112
635,"Majestic Wristdresses",46452,"Costumes",112
636,"Majestic Boots",46453,"Costumes",112
637,"Scion Sorceress's Headdress",44108,"Costumes",98
638,"Scion Sorceress's Robe",44109,"Costumes",98
639,"Scion Sorceress's Shadowtalons",44110,"Costumes",98
640,"Scion Sorceress's High Boots",44111,"Costumes",98
641,"Sharlayan Prodigy's Suit",44301,"Costumes",95
642,"Brand-new Alphinaud's Attire",44302,"Costumes",95
643,"Oracle Top",46551,"Costumes",113
644,"Oracle Pantalettes",46552,"Costumes",113
645,"Oracle Leggings",46553,"Costumes",113
646,"Omega-M Attire",46501,"Costumes",115
647,"Omega-M Ear Cuffs",46502,"Costumes",115
648,"Omega-F Attire",46503,"Costumes",115
649,"Omega-F Earrings",46504,"Costumes",115
650,"Lyse's Leadership Attire",44258,"Costumes",101
651,"Gaia's Attire",46608,"Costumes",114
652,"Ecliptic Hyposkhesphyra",46606,"Costumes",114
653,"Umbral Hyposkhesphyra",46607,"Costumes",114
654,"Stygian Hyposkhesphyra",46605,"Costumes",114
655,"Stark Hyposkhesphyra",46604,"Costumes",114
656,"Shadow Hyposkhesphyra",46603,"Costumes",114
657,"Black Hyposkhesphyra",46602,"Costumes",114
658,"Obscure Hyposkhesphyra",46601,"Costumes",114
659,"Brand-new Alisaie's Attire",44303,"Costumes",95
660,"Iceheart Robe",46301,"Costumes",109
661,"Iceheart Armlets",46302,"Costumes",109
662,"Iceheart Bottoms",46303,"Costumes",109
663,"Iceheart Thighboots",46304,"Costumes",109
664,"Radiance",46251,"Costumes",107
665,"Ultimum",46252,"Costumes",107
666,"Ward Knight's Shield",46253,"Costumes",107
667,"Greycloud",46254,"Costumes",107
668,"Bloody Anne",46255,"Costumes",107
669,"Stampede",46256,"Costumes",107
670,"Shattered Heart",46257,"Costumes",107
671,"Winter",46258,"Costumes",107
672,"Hordebane",46259,"Costumes",107
673,"The Destroyer's Stead",46260,"Costumes",107
674,"Widowbreaker",46261,"Costumes",107
675,"Imagination",46262,"Costumes",107
676,"Worm of the Dell",46263,"Costumes",107
677,"Blackbosom Grim Reaper",46151,"Costumes",104
678,"Blackbosom Soul Reaper",46152,"Costumes",104
679,"Blackbosom Fate Reaper",46153,"Costumes",104
680,"Blackbosom Void Reaper",46154,"Costumes",104
681,"Blackbosom Blood Reaper",46155,"Costumes",104
682,"Nightseeker",44107,"Costumes",98
683,"Blackbosom Heart Reaper",46156,"Costumes",104
684,"Loyal Housemaid's Brim",50256,"Fashions",149
685,"Loyal Housemaid's Apron Dress",50257,"Fashions",149
686,"Loyal Housemaid's Wristdresses",50258,"Fashions",149
687,"Loyal Housemaid's Bloomers",50259,"Fashions",149
688,"Loyal Housemaid's Pumps",50260,"Fashions",149
689,"Loyal Butler's Monocle",50251,"Fashions",149
690,"Loyal Butler's Jacket",50252,"Fashions",149
691,"Loyal Butler's Gloves",50253,"Fashions",149
692,"Loyal Butler's Slacks",50254,"Fashions",149
693,"Loyal Butler's Gaiters",50255,"Fashions",149
694,"Exclusive Far Eastern Journey Circlet",50152,"Fashions",147
695,"Exclusive Far Eastern Journey Jacket",50153,"Fashions",147
696,"Exclusive Far Eastern Journey Armlets",50154,"Fashions",147
697,"Exclusive Far Eastern Journey Bottoms",50155,"Fashions",147
698,"Exclusive Far Eastern Journey Shoes",50156,"Fashions",147
699,"Far Eastern Lady's Dress",54004,"Fashions",159
700,"Far Eastern Lady's Loincloth",54005,"Fashions",159
701,"Far Eastern Lady's Crakows",54006,"Fashions",159
702,"Far Eastern Lord's Robe",54001,"Fashions",159
703,"Far Eastern Lord's Trousers",54002,"Fashions",159
704,"Far Eastern Lord's Crakows",54003,"Fashions",159
705,"Fuga Haori",50051,"Fashions",145
706,"Fuga Hakama",50052,"Fashions",145
707,"Far Eastern Noble's Mortarboard",54051,"Fashions",160
708,"Far Eastern Noble's Robe",54052,"Fashions",160
709,"Far Eastern Noble's Armlets",54053,"Fashions",160
710,"Far Eastern Noble's Petticoat",54054,"Fashions",160
711,"Far Eastern Noble's Sandals",54055,"Fashions",160
712,"Far Eastern Gentleman's Hat",54151,"Fashions",162
713,"Far Eastern Gentleman's Robe",54152,"Fashions",162
714,"Far Eastern Gentleman's Trousers",54153,"Fashions",162
715,"Far Eastern Gentleman's Boots",54154,"Fashions",162
716,"Far Eastern Beauty's Hairpin",54155,"Fashions",162
717,"Far Eastern Beauty's Robe",54156,"Fashions",162
718,"Far Eastern Beauty's Skirt",54157,"Fashions",162
719,"Far Eastern Beauty's Boots",54158,"Fashions",162
720,"Star of the Nezha Lord",50201,"Fashions",148
721,"Nezha Lord's Jacket",50202,"Fashions",148
722,"Nezha Lord's Gloves",50203,"Fashions",148
723,"Nezha Lord's Slops",50204,"Fashions",148
724,"Nezha Lord's Boots",50205,"Fashions",148
725,"Star of the Nezha Lady",50206,"Fashions",148
726,"Nezha Lady's Jacket",50207,"Fashions",148
727,"Nezha Lady's Gloves",50208,"Fashions",148
728,"Nezha Lady's Slops",50209,"Fashions",148
729,"Nezha Lady's Kneeboots",50210,"Fashions",148
730,"Angelic Circlet",50101,"Fashions",146
731,"Angelic Wings",50102,"Fashions",146
732,"Angelic Chaplets",50103,"Fashions",146
733,"Angelic Slops",50104,"Fashions",146
734,"Angelic Thighboots",50105,"Fashions",146
735,"Demonic Horns",50106,"Fashions",146
736,"Demonic Wings",50107,"Fashions",146
737,"Demonic Gloves",50108,"Fashions",146
738,"Demonic Slops",50109,"Fashions",146
739,"Demonic Thighboots",50110,"Fashions",146
740,"Faerie Tale Prince's Circlet",50301,"Fashions",150
741,"Faerie Tale Prince's Vest",50302,"Fashions",150
742,"Faerie Tale Prince's Gloves",50303,"Fashions",150
743,"Faerie Tale Prince's Slops",50304,"Fashions",150
744,"Faerie Tale Prince's Boots",50305,"Fashions",150
745,"Faerie Tale Princess's Tiara",50306,"Fashions",150
746,"Faerie Tale Princess's Dress",50307,"Fashions",150
747,"Faerie Tale Princess's Gloves",50308,"Fashions",150
748,"Faerie Tale Princess's Long Skirt",50309,"Fashions",150
749,"Faerie Tale Princess's Heels",50310,"Fashions",150
750,"Far Eastern Schoolgirl's Hair Ribbon",54304,"Fashions",165
751,"Far Eastern Schoolgirl's Hakama",54305,"Fashions",165
752,"Far Eastern Schoolgirl's Boots",54306,"Fashions",165
753,"Far Eastern Schoolboy's Hat",54301,"Fashions",165
754,"Far Eastern Schoolboy's Hakama",54302,"Fashions",165
755,"Far Eastern Schoolboy's Zori",54303,"Fashions",165
756,"Far Eastern Enforcer's Hat",50351,"Fashions",151
757,"Far Eastern Enforcer's Robe",50352,"Fashions",151
758,"Far Eastern Enforcer's Cuffs",50353,"Fashions",151
759,"Far Eastern Enforcer's Trousers",50354,"Fashions",151
760,"Far Eastern Enforcer's Boots",50355,"Fashions",151
761,"Far Eastern Socialite's Hat",50356,"Fashions",151
762,"Far Eastern Socialite's Dress",50357,"Fashions",151
763,"Far Eastern Socialite's Gloves",50358,"Fashions",151
764,"Far Eastern Socialite's Skirt",50359,"Fashions",151
765,"Far Eastern Socialite's Boots",50360,"Fashions",151
766,"Far Eastern Officer's Hat",54251,"Fashions",164
767,"Far Eastern Officer's Robe",54252,"Fashions",164
768,"Far Eastern Officer's Armband",54253,"Fashions",164
769,"Far Eastern Officer's Bottoms",54254,"Fashions",164
770,"Far Eastern Officer's Boots",54255,"Fashions",164
771,"Far Eastern Maiden's Hat",54256,"Fashions",164
772,"Far Eastern Maiden's Tunic",54257,"Fashions",164
773,"Far Eastern Maiden's Armband",54258,"Fashions",164
774,"Far Eastern Maiden's Bottoms",54259,"Fashions",164
775,"Far Eastern Maiden's Boots",54260,"Fashions",164
776,"Mheg Deaca Circlet",50451,"Fashions",153
777,"Mheg Deaca Robe",50452,"Fashions",153
778,"Mheg Deaca Bottoms",50453,"Fashions",153
779,"Mheg Deaca Boots",50454,"Fashions",153
780,"Peacock Hat",50401,"Fashions",152
781,"Peacock Robe",50402,"Fashions",152
782,"Peacock Gloves",50403,"Fashions",152
783,"Peacock Skirt",50404,"Fashions",152
784,"Peacock Shoes",50405,"Fashions",152
785,"Dirndl's Hat",50506,"Fashions",154
786,"Dirndl's Bodice",50507,"Fashions",154
787,"Dirndl's Wrist Torque",50508,"Fashions",154
788,"Dirndl's Long Skirt",50509,"Fashions",154
789,"Dirndl's Pumps",50510,"Fashions",154
790,"Bergsteiger's Hat",50501,"Fashions",154
791,"Bergsteiger's Jacket",50502,"Fashions",154
792,"Bergsteiger's Halfgloves",50503,"Fashions",154
793,"Bergsteiger's Halfslops",50504,"Fashions",154
794,"Bergsteiger's Boots",50505,"Fashions",154
795,"Collegiate Blazer (Tie)",50551,"Fashions",155
796,"Collegiate Slacks",50552,"Fashions",155
797,"Collegiate Shoes (Short Socks)",50553,"Fashions",155
798,"Collegiate Blazer (Bow)",50554,"Fashions",155
799,"Collegiate Skirt",50555,"Fashions",155
800,"Collegiate Shoes (Tall Socks)",50556,"Fashions",155
801,"Far Eastern Lord Errant's Hat",54351,"Fashions",166
802,"Far Eastern Lord Errant's Jacket",54352,"Fashions",166
803,"Far Eastern Lord Errant's Wristbands",54353,"Fashions",166
804,"Far Eastern Lord Errant's Trousers",54354,"Fashions",166
805,"Far Eastern Lord Errant's Shoes",54355,"Fashions",166
806,"Far Eastern Lady Errant's Hat",54356,"Fashions",166
807,"Far Eastern Lady Errant's Coat",54357,"Fashions",166
808,"Far Eastern Lady Errant's Gloves",54358,"Fashions",166
809,"Far Eastern Lady Errant's Skirt",54359,"Fashions",166
810,"Far Eastern Lady Errant's Boots",54360,"Fashions",166
811,"Resshi Hachigane",50601,"Fashions",156
812,"Resshi Haori",50602,"Fashions",156
813,"Resshi Tsutsu-hakama",50603,"Fashions",156
814,"Resshi Zori",50604,"Fashions",156
815,"Street Cap",50651,"Fashions",157
816,"Street Top",50652,"Fashions",157
817,"Street Handwear",50654,"Fashions",157
818,"Street Cargo Trousers",50655,"Fashions",157
819,"Street High-top Shoes",50656,"Fashions",157
820,"Street Jacket",50653,"Fashions",157
821,"Far Northern Headpiece",50511,"Fashions",154
822,"Far Northern Tunic",50512,"Fashions",154
823,"Far Northern Felted Gloves",50513,"Fashions",154
824,"Far Northern Bottoms",50514,"Fashions",154
825,"Far Northern Boots",50515,"Fashions",154
826,"Educand's Cap",50557,"Fashions",155
827,"Educand's Jacket",50558,"Fashions",155
828,"Educand's Slacks",50559,"Fashions",155
829,"Educand's Shoes",50560,"Fashions",155
830,"Educand's Sailor Top",50561,"Fashions",155
831,"Educand's Sailor Skirt",50562,"Fashions",155
832,"Educand's Loafers",50563,"Fashions",155
833,"Seigneur's Beret",50311,"Fashions",150
834,"Seigneur's Jerkin",50312,"Fashions",150
835,"Seigneur's Gloves",50313,"Fashions",150
836,"Seigneur's Breeches",50314,"Fashions",150
837,"Seigneur's Longboots",50315,"Fashions",150
838,"Magitek Ear Guards",50701,"Fashions",158
839,"Magitek Jacket",50702,"Fashions",158
840,"Magitek Fingerstalls",50703,"Fashions",158
841,"Magitek Bottoms",50704,"Fashions",158
842,"Magitek Shoes",50705,"Fashions",158
843,"Emerald Carbuncle Ears",58054,"Mascots",143
844,"Emerald Carbuncle Jacket",58055,"Mascots",143
845,"Emerald Carbuncle Boots",58056,"Mascots",143
846,"Topaz Carbuncle Ears",58057,"Mascots",143
847,"Topaz Carbuncle Jacket",58058,"Mascots",143
848,"Topaz Carbuncle Boots",58059,"Mascots",143
849,"Ruby Carbuncle Ears",58060,"Mascots",143
850,"Ruby Carbuncle Jacket",58061,"Mascots",143
851,"Ruby Carbuncle Boots",58062,"Mascots",143
852,"Fat Cat Hood",58101,"Mascots",144
853,"Fat Cat Loungewear",58102,"Mascots",144
854,"Fat Cat Halfslops",58103,"Mascots",144
855,"Fat Cat Slippers",58104,"Mascots",144
856,"Fat Cat Shorts",58105,"Mascots",144
857,"Woodland Warden's Top",50455,"Fashions",153
858,"Woodland Warden's Fingerstalls",50456,"Fashions",153
859,"Woodland Warden's Breeches",50457,"Fashions",153
860,"Woodland Warden's Longboots",50459,"Fashions",153
861,"Woodland Warden's Skirt",50458,"Fashions",153
862,"Crystarium Prodigy's Top",44304,"Costumes",95
863,"Crystarium Prodigy's Fingerless Gloves",44305,"Costumes",95
864,"Crystarium Prodigy's Hose",44306,"Costumes",95
865,"Crystarium Prodigy's Thighboots",44307,"Costumes",95
866,"Far Eastern Performer's Mask",54401,"Fashions",167
867,"Far Eastern Performer's Halfrobe",54402,"Fashions",167
868,"Far Eastern Performer's Trousers",54403,"Fashions",167
869,"Far Eastern Performer's Shoes",54404,"Fashions",167
870,"Sweet Dream Cap",36007,"Seasonal Gear 4",62
871,"Sweet Dream Tunic",36008,"Seasonal Gear 4",62
872,"Sweet Dream Boots",36009,"Seasonal Gear 4",62
873,"Tetsuji Usagi Kabuto",37001,"Seasonal Gear 4",44
874,"Black Tetsuji Usagi Kabuto",37002,"Seasonal Gear 4",44
875,"Silver Tetsuji Usagi Kabuto",37003,"Seasonal Gear 4",44
876,"Exclusive Far Eastern Journey Battle Staff",50151,"Fashions",147
877,"Replica White Ravens",50001,"Fashions",116
878,"Glossy Winner's Crown",39302,"Seasonal Gear 5",74
879,"Azeyma's Earrings",42302,"Exclusive Extras",89
880,"",54201,"Fashions",163
881,"",54202,"Fashions",163
882,"",54203,"Fashions",163
883,"",54204,"Fashions",163
884,"",54205,"Fashions",163
885,"",54206,"Fashions",163
