key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
45,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Hullbreaker_Hard.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunsea/dunsea1da10/dunsea1da10",6245779,172,"Colosseum#0",0,"","","BNpcBase#12300","Nothin' gets the blood pumpin' like scrappin' with a pack o' ravenous beasties!","",0,0,60,0,38840,0,0,25,0,0,17260,30210,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,82,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,58,0,False,0,0,True
46,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Xelphatol.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunroc/dunroc2d310/dunroc2d310",6399476,182,"Colosseum#0",0,"",,"BNpcBase#13000","From wrath of mighty Garuda, reprieve there is not! Squaaawk!","",0,0,70,0,38840,0,0,35,0,0,17260,30210,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,91,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,82,0,5,59,0,False,0,0,True
47,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaL_04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d710/dundra2d710",6331749,196,"Colosseum#0",0,"",,"BNpcBase#13800","1 second until Meteor impact...","",0,0,70,0,38840,0,0,35,0,0,17260,30210,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,90,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,60,0,False,0,0,True
48,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Gri_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunfst/dunfst1da10/dunfst1da10",6562680,219,"Colosseum#0",0,"",,"BNpcBase#14000","Imperial identification keys","",0,0,80,0,43160,0,0,50,0,0,19180,33570,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,104,"InstanceContentRewardItem#50",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,5,61,0,False,0,0,True
49,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaH_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d810/dundra2d810",6610258,221,"Colosseum#0",0,"",,"BNpcBase#14400","Clear the Heart","",0,0,80,0,43160,0,0,50,0,0,19180,33570,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,191800,3600,103,"InstanceContentRewardItem#50",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,62,0,False,0,0,True
50,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d110/dunest3d110",6526606,235,"Colosseum#0",0,"",,"BNpcBase#14900","AAARGH! So this is the end... The girl...I nearly had her...","",6000,25400,0,0,127490,0,566600,0,0,0,56660,99160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283300,3840,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,5,63,0,False,0,0,True
51,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d310/dungyr3d310",6797021,236,"Colosseum#0",0,"",,"BNpcBase#14600","A stronger warrior I have not seen!","",0,0,30,0,75060,0,0,10,0,0,33360,58380,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,64,0,False,0,0,True
52,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunocn/dunocn3d110/dunocn3d110",6793825,238,"Colosseum#0",0,"",,"BNpcBase#14500","Seems we've arrived... Go on and greet our hosts─the rest of us will patch up the ship!","",6000,22500,0,0,112500,0,500000,0,0,0,50000,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,3720,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,5,65,0,False,0,0,True
53,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d210/dunest3d210",6797773,240,"Colosseum#0",0,"",,"BNpcBase#14700","","",6000,28500,0,0,142920,0,635200,0,0,0,63520,111160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317600,3960,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,2,0,False,0,0,0,5,66,0,False,0,0,True
54,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d310/dunest3d310",6881322,241,"Colosseum#0",0,"","I pronounce thy sentence!
By the radiance of eld be thee judged!","BNpcBase#16100","","",6000,31700,0,0,158900,0,706200,0,0,0,70620,123590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353100,4080,120,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,143,0,5,67,0,False,0,0,True
55,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d110/dungyr3d110",6828756,242,"Colosseum#0",0,"",,"BNpcBase#15500","Aether loading test complete... Urgent redesign required...","",6000,35000,0,0,175370,0,779400,0,0,0,77940,136400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389700,4200,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,253,0,5,68,0,False,0,0,True
56,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d210/dungyr3d210",6879598,247,"Colosseum#0",0,"",,"BNpcBase#17300","How glorious the violence within you...","",0,0,30,0,75060,0,0,10,0,0,33360,58380,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,121,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,4,0,False,0,251,0,5,69,0,False,0,0,True
57,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d410/dunest3d410",6881036,262,"Colosseum#0",0,"",,"BNpcBase#16200","Let my blade sing once more!","",0,0,30,0,75060,0,0,10,0,0,33360,58380,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,6,0,False,0,0,0,0,70,0,False,0,0,True
58,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d410/dungyr3d410",7042419,279,"Colosseum#0",0,"",,"BNpcBase#17900","×△sACriFicE△×◎WHIR◎×▼sUBserViEntS▼×
BooM, bOOm, BOom, boOm...","",0,0,40,0,75060,0,0,15,0,0,33360,58380,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,125,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,5,71,0,False,0,0,True
59,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d510/dunest3d510",7167447,284,"Colosseum#0",0,"",,"BNpcBase#18400","Grrraaarrrgh!!!","",0,0,50,0,84440,0,0,20,0,0,37530,65680,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,138,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,14,0,False,0,0,0,0,72,0,False,0,0,True
60,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunabr/dunabr2d410/dunabr2d410",7170996,285,"Colosseum#0",0,"",,"BNpcBase#18500","A number of roborants can also be administered to bolster its strength further, making it the ultimate─ <buzzzzzz>","",0,0,50,0,84440,0,0,20,0,0,37530,65680,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,139,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,73,0,False,0,0,True
61,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d610/dunest3d610",7335267,536,"Colosseum#0",0,"","3 seconds","BNpcBase#19200","Is emptiness form, or form emptiness?
Either way, I am still here and hitting you!","",0,0,60,0,84440,0,0,25,0,0,37530,65680,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,142,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,18,0,False,0,0,0,0,74,0,False,0,0,True
62,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D14.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dundra/dundra2d910/dundra2d910",7403523,584,"Colosseum#0",0,"",,"BNpcBase#19800","Arrive in Kingsloam","",0,0,70,0,84440,0,0,35,0,0,37530,65680,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,149,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,75,0,False,0,0,True
63,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunest/dunest3d710/dunest3d710",7558761,585,"Colosseum#0",0,"",,"BNpcBase#19700","The dragon is poised to swoop! Be on your guard!","",0,0,70,0,84440,0,0,35,0,0,37530,65680,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,150,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,5,76,0,False,0,0,True
64,"InstanceContentType#2",0,90,False,"music/ex2/BGM_EX2_Dan_D15.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dungyr/dungyr3d510/dungyr3d510",7705971,611,"Colosseum#0",0,"",,,"Defeat Julia and Annia","",0,0,80,0,93830,0,0,50,0,0,41700,72980,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,4200,162,"InstanceContentRewardItem#50",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,5,12,0,False,0,0,True
65,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d210/dunnvt4d210",7814768,649,"Colosseum#0",0,"",,,"Nooo! M-My performance!","",6000,54500,0,0,272700,0,1212000,0,0,0,121200,212100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606000,4380,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,18,False,0,10,0,5,2,0,False,0,0,True
66,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d310/dunnvt4d310",7881156,651,"Colosseum#0",0,"",,,"Defeat <Sheet(BNpcName,8233,0)/>","",6000,60100,0,0,300920,0,1337400,0,0,0,133740,234050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668700,4500,166,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,5,3,5,3,0,False,0,0,True
67,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d610/dunnvt4d610",7886218,652,"Colosseum#0",0,"",,,"Without decisive sacrifice, our star would surely perish.","",0,0,30,0,153900,0,0,10,0,0,68400,119700,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,16,False,0,3,5,5,6,0,False,0,0,True
68,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d710/dunnvt4d710",7917862,655,"Colosseum#0",0,"",,,"Temporal stasis deactivated","",0,0,30,0,153900,0,0,10,0,0,68400,119700,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,11,0,0,7,0,False,0,0,True
69,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d410/dunnvt4d410",7903197,656,"Colosseum#0",0,"",,,"Defeat <Sheet(BNpcName,8249,0)/>","",6000,66100,0,0,330660,0,1469600,0,0,0,146960,257180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734800,4620,167,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,7,2,5,4,0,False,0,0,True
70,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d510/dunnvt4d510",7926262,659,"Colosseum#0",0,"",,"BNpcBase#20400","Defeat the forgiven obscenity","",6000,72100,0,0,360590,0,1602600,0,0,0,160260,280460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801300,4740,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,6,4,5,5,0,False,0,0,True
71,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d810/dunnvt4d810",7923123,661,"Colosseum#0",0,"",,,"Defeat <Sheet(BNpcName,8273,0)/>","",0,0,30,0,153900,0,0,10,0,0,68400,119700,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,4,1,0,8,0,False,0,0,True
72,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d110/dunnvt4d110",7919152,676,"Colosseum#0",0,"","",,"Grrraaarrrgh!!!","",6000,48900,0,0,244580,0,1087000,0,0,0,108700,190230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543500,4260,165,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,9,6,5,1,0,False,0,0,True
73,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4d910/dunnvt4d910",8101435,692,"Colosseum#0",0,"",,,"Knights immortal, heed my call!","",0,0,40,0,153900,0,0,15,0,0,68400,119700,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,181,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,12,0,5,9,0,False,0,0,True
74,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4da10/dunnvt4da10",8241592,714,"Colosseum#0",0,"",,,"Visions of eld, attend to us now...","",0,0,50,0,173137,0,0,20,0,0,76950,134662,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,190,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,17,14,5,10,0,False,0,0,True
75,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunnvt/dunnvt4db10/dunnvt4db10",8366253,737,"Colosseum#0",0,"","",,"Have a taste of dwarven tradition, you airy glowing bastards!","",0,0,60,0,173137,0,0,25,0,0,76950,134662,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,0,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,31,False,0,33,18,5,11,0,False,0,0,True
76,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dundra/dundra4d110/dundra4d110",8532638,746,"Colosseum#0",0,"","",,"All right, let's see how well you handle the big girl.","",0,0,70,0,173137,0,0,35,0,0,76950,134662,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,226,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#1",0,,0,0,0,42,37,False,0,38,20,5,13,0,False,0,0,True
77,"InstanceContentType#2",0,90,False,"music/ex3/BGM_EX3_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunwil/dunwil4d110/dunwil4d110",8638193,777,"Colosseum#0",0,"","",,"You fight well!
Our brethren will hear of your brave deeds.","",0,0,80,0,192375,0,0,50,0,0,85500,149625,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,4800,230,"InstanceContentRewardItem#50",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,48,28,5,77,0,False,0,0,True
78,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d110/dunmid5d110",8860015,783,"Colosseum#0",0,"","",,"While my blessings endure, then so shall we...","",6000,153600,0,0,768487,0,1707740,0,0,0,341550,597712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707750,4800,259,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,53,35,5,79,0,False,0,0,True
79,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D08.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunuvs/dunuvs5d310/dunuvs5d310",8805121,784,"Colosseum#0",0,"","",,"These principles were used to design the systems of the Omega model─first deployed in an unfinished state. ","",0,0,30,0,594000,0,0,10,0,0,264000,462000,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,55,29,0,85,0,False,0,0,True
80,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d210/dunmid5d210",8864036,785,"Colosseum#0",0,"","",,"The altered reality plunges into chaos!","",6000,173900,0,0,869838,0,1932970,0,0,0,386595,676541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932975,4800,260,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,46,0,False,0,52,32,5,78,0,False,0,0,True
81,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunkld/dunkld5d110/dunkld5d110",8870225,786,"Colosseum#0",0,"","",,"In a rush of familiar delight, the memory of a kind-hearted knight takes form.","",6000,240100,0,0,1200622,0,2668040,0,0,0,533610,933817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668050,4800,262,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,58,31,5,83,0,False,0,0,True
82,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunnvt/dunnvt5d110/dunnvt5d110",8868570,787,"Colosseum#0",0,"","",,"Even when transformed... But I am not finished yet!","",6000,217100,0,0,1085906,0,2413120,0,0,0,482625,844593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413125,4800,261,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,54,30,5,81,0,False,0,0,True
83,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d310/dunmid5d310",8804064,789,"Colosseum#0",0,"","",,"...I shall silence the beasts of the air. Pray continue onward!","",6000,195100,0,0,975645,0,2168100,0,0,0,433620,758835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168100,4800,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,56,33,5,80,0,False,0,0,True
84,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunuvs/dunuvs5d110/dunuvs5d110",8880083,792,"Colosseum#0",0,"","",,"Don't...want to...die...alone...","",0,0,30,0,594000,0,0,10,0,0,264000,462000,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,59,34,5,82,0,False,0,0,True
85,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D07.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunuvs/dunuvs5d210/dunuvs5d210",8872210,794,"Colosseum#0",0,"","",,"Scan complete. Prepare for replicant synthesis.","",0,0,30,0,594000,0,0,10,0,0,264000,462000,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,0,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,61,36,0,84,0,False,0,0,True
86,"InstanceContentType#2",0,120,False,"music/ffxiv/BGM_Con_Teikoku_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1d502/dunwil1d502",9058465,16,"Colosseum#0",0,"","",,"Here it is. If you'd care to take the van, I'll follow after I've had a look around.","",0,0,100,0,77666,0,0,150,0,0,34518,60407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135900,3000,17,"InstanceContentRewardItem#130",False,0,0,"InstanceContentBuff#1",0,,0,0,0,58,0,False,0,77,49,5,86,0,False,0,0,True
87,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d410/dunmid5d410",9056889,844,"Colosseum#0",0,"","",,"Glyph of passage detected.
Confirming bearer's identity...","",0,0,40,0,594000,0,0,15,0,0,264000,462000,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,269,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,78,45,5,86,0,False,0,0,True
88,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunzon/dunzon5d110/dunzon5d110",9305366,869,"Colosseum#0",0,"","",,"Trapped in my own domain... No, I don't want to be eaten!","",0,0,50,0,594000,0,0,20,0,0,264000,462000,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,272,"InstanceContentRewardItem#40",False,0,0,"InstanceContentBuff#0",0,,0,0,0,60,0,False,0,91,50,5,86,0,False,0,0,True
89,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D11.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunmid/dunmid5d510/dunmid5d510",9450513,896,"Colosseum#0",0,"","",,"Hopefully that's the last of those winged bastards...
I'm afraid this is as far as the mammoth'll go. You'll have to make it the rest of the way on foot.","",0,0,60,0,668250,0,0,25,0,0,297000,519750,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,281,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#0",0,,0,0,0,66,0,False,0,106,58,5,86,0,False,0,0,True
90,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunkld/dunkld5d210/dunkld5d210",9802955,822,"Colosseum#0",0,"","",,"Defeat the Octomammoth","",0,0,70,0,668250,0,0,35,0,0,297000,519750,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,285,"InstanceContentRewardItem#45",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,128,64,5,86,0,False,0,0,True
91,"InstanceContentType#2",0,90,False,"music/ex4/BGM_EX4_Dan_D13.scd","music/ffxiv/BGM_System_WinLoop.scd","ex4/dunzon/dunzon5d210/dunzon5d210",10090430,823,"Colosseum#0",0,"","",,"Such...strength...","",0,0,80,0,742500,0,0,50,0,0,330000,577500,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,4800,295,"InstanceContentRewardItem#50",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,144,67,5,86,0,False,0,0,True
92,"InstanceContentType#2",0,90,False,"music/ex5/BGM_EX5_Dan_D02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex5/dunykt/dunykt6d210/dunykt6d210",10148590,824,"Colosseum#0",0,"","",,"Come to me, snowkin, large and small!","",6000,384100,0,0,1920996,0,6403320,0,0,0,853776,1494108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268880,4800,302,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,154,72,5,86,0,False,0,10,True
93,"InstanceContentType#2",0,90,False,"music/ex5/BGM_EX5_Dan_D05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex5/dunxkt/dunxkt6d210/dunxkt6d210",10359416,825,"Colosseum#0",0,"","",,"Graaagggh! I must win...or else my souls...","",6000,527000,0,0,2635416,0,8784720,0,0,0,1171296,2049768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856480,4800,303,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,155,73,5,86,0,False,0,7,True
