key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
272,374,10,0,"ui/icon/061000/061412.tex",0,"Feeding Time","","","","","","","","","","","","","","","","","","","","","","","",""
273,1444,50,0,"ui/icon/061000/061412.tex",0,"Shock and Awe","","","","","","","","","","","","","","","","","","","","","","","",""
274,1445,50,0,"ui/icon/061000/061412.tex",0,"Reap the Whirlwind","","","","","","","","","","","","","","","","","","","","","","","",""
275,398,10,0,"ui/icon/061000/061412.tex",0,"Courier for a Day","","","","","","","","","","","","","","","","","","","","","","","",""
276,1449,50,0,"ui/icon/061000/061412.tex",0,"A Sylphlands Sting","","","","","","","","","","","","","","","","","","","","","","","",""
277,1450,50,0,"ui/icon/061000/061412.tex",0,"Scattered Scions","","","","","","","","","","","","","","","","","","","","","","","",""
278,1451,50,0,"ui/icon/061000/061412.tex",0,"True to Form","","","","","","","","","","","","","","","","","","","","","","","",""
279,1452,50,0,"ui/icon/061000/061412.tex",0,"Levin an Impression","","","","","","","","","","","","","","","","","","","","","","","",""
280,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
281,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
282,1454,50,0,"ui/icon/061000/061412.tex",0,"A Hard Hapalit to Break","","","","","","","","","","","","","","","","","","","","","","","",""
283,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
284,404,10,1,"ui/icon/061000/061412.tex",0,"Farmer of Fortune","","","","","","","","","","","","","","","","","","","","","","","",""
285,1455,50,0,"ui/icon/061000/061412.tex",0,"Picking Up the Sledge","","","","","","","","","","","","","","","","","","","","","","","",""
286,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
287,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
288,331,10,2,"ui/icon/061000/061412.tex",0,"Heir Today, Gone Tomorrow","","","","","","","","","","","","","","","","","","","","","","","",""
289,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
290,0,0,0,,0,"","","","","","","","","","","","","","","","","","","","","","","","",""
291,382,10,3,"ui/icon/061000/061412.tex",0,"Skeletons in My Deepcroft","","","","","","","","","","","","","","","","","","","","","","","",""
292,159,10,3,"ui/icon/061000/061412.tex",0,"Lights Out","","","","","","","","","","","","","","","","","","","","","","","",""
293,79,50,0,"ui/icon/061000/061412.tex",0,"Chasing Ivy","","","","","","","","","","","","","","","","","","","","","","","",""
294,335,10,3,"ui/icon/061000/061412.tex",0,"Compulsory Catering","","","","","","","","","","","","","","","","","","","","","","","",""
295,80,50,0,"ui/icon/061000/061412.tex",0,"Doman Connection","","","","","","","","","","","","","","","","","","","","","","","",""
296,156,10,2,"ui/icon/061000/061412.tex",0,"Ruffled Feathers","","","","","","","","","","","","","","","","","","","","","","","",""
297,81,50,0,"ui/icon/061000/061412.tex",0,"In Flagrante Delicto","","","","","","","","","","","","","","","","","","","","","","","",""
298,367,50,0,"ui/icon/061000/061412.tex",0,"Aether on Demand","","","","","","","","","","","","","","","","","","","","","","","",""
299,675,15,0,"ui/icon/061000/061412.tex",0,"It's Probably Pirates","","","","","","","","","","","","","","","","","","","","","","","",""
300,419,50,0,"ui/icon/061000/061412.tex",0,"The Steps of Faith","","","","","","","","","","","","","","","","","","","","","","","",""
301,3942,1,0,"ui/icon/061000/061419.tex",0,"Memoirs from the Front","","","","","","","","","","","","","","","","","","","","","","","",""
302,708,20,0,"ui/icon/061000/061412.tex",0,"We Come in Peace","","","","","","","","","","","","","","","","","","","","","","","",""
303,717,21,0,"ui/icon/061000/061412.tex",0,"Dance Dance Diplomacy","","","","","","","","","","","","","","","","","","","","","","","",""
304,718,21,0,"ui/icon/061000/061412.tex",0,"Forest Friend","","","","","","","","","","","","","","","","","","","","","","","",""
305,726,22,0,"ui/icon/061000/061412.tex",0,"Druthers House Rules","","","","","","","","","","","","","","","","","","","","","","","",""
306,733,23,0,"ui/icon/061000/061412.tex",0,"Never Forget","","","","","","","","","","","","","","","","","","","","","","","",""
307,734,23,0,"ui/icon/061000/061412.tex",0,"Microbrewing","","","","","","","","","","","","","","","","","","","","","","","",""
308,740,23,0,"ui/icon/061000/061412.tex",0,"Nouveau Riche","","","","","","","","","","","","","","","","","","","","","","","",""
309,752,24,0,"ui/icon/061000/061412.tex",0,"Ratting It Out","","","","","","","","","","","","","","","","","","","","","","","",""
310,784,27,0,"ui/icon/061000/061412.tex",0,"Terror at Fallgourd","","","","","","","","","","","","","","","","","","","","","","","",""
311,785,28,0,"ui/icon/061000/061412.tex",0,"Ziz Is So Ridiculous","","","","","","","","","","","","","","","","","","","","","","","",""
312,815,30,0,"ui/icon/061000/061412.tex",0,"The Penitent Man","","","","","","","","","","","","","","","","","","","","","","","",""
313,816,30,0,"ui/icon/061000/061412.tex",0,"Changing of the Guard","","","","","","","","","","","","","","","","","","","","","","","",""
314,819,30,0,"ui/icon/061000/061412.tex",0,"Trial by Turtle","","","","","","","","","","","","","","","","","","","","","","","",""
315,820,31,0,"ui/icon/061000/061412.tex",0,"The Drake Exception","","","","","","","","","","","","","","","","","","","","","","","",""
316,839,32,0,"ui/icon/061000/061412.tex",0,"What Do You Mean You Forgot the Wine","","","","","","","","","","","","","","","","","","","","","","","",""
317,847,33,0,"ui/icon/061000/061412.tex",0,"Not My War","","","","","","","","","","","","","","","","","","","","","","","",""
318,854,33,0,"ui/icon/061000/061412.tex",0,"A Final Ignominy","","","","","","","","","","","","","","","","","","","","","","","",""
319,871,35,0,"ui/icon/061000/061412.tex",0,"With a Little Elbow Grease","","","","","","","","","","","","","","","","","","","","","","","",""
320,872,35,0,"ui/icon/061000/061412.tex",0,"You Can't Take It with You","","","","","","","","","","","","","","","","","","","","","","","",""
321,881,35,0,"ui/icon/061000/061412.tex",0,"A Tall Drink of Aqua del Sol","","","","","","","","","","","","","","","","","","","","","","","",""
322,877,35,0,"ui/icon/061000/061412.tex",0,"The Warden Works in Mysterious Ways","","","","","","","","","","","","","","","","","","","","","","","",""
323,896,36,1,"ui/icon/061000/061412.tex",0,"Feats of Strength","","","","","","","","","","","","","","","","","","","","","","","",""
324,917,38,0,"ui/icon/061000/061412.tex",0,"The Final Flight of the Enterprise","","","","","","","","","","","","","","","","","","","","","","","",""
325,925,39,0,"ui/icon/061000/061412.tex",0,"Opportunity Knocks","","","","","","","","","","","","","","","","","","","","","","","",""
326,926,39,0,"ui/icon/061000/061412.tex",0,"All by Ourselves","","","","","","","","","","","","","","","","","","","","","","","",""
327,937,39,0,"ui/icon/061000/061412.tex",0,"The Best Inventions","","","","","","","","","","","","","","","","","","","","","","","",""
328,4027,1,0,"ui/icon/061000/061419.tex",0,"A Seaside Story","","","","","","","","","","","","","","","","","","","","","","","",""
329,954,41,0,"ui/icon/061000/061412.tex",0,"All Due Precautions","","","","","","","","","","","","","","","","","","","","","","","",""
330,968,43,0,"ui/icon/061000/061412.tex",0,"The Curious Case of Giggity","","","","","","","","","","","","","","","","","","","","","","","",""
331,971,43,0,"ui/icon/061000/061412.tex",0,"Of Sylphs and Spriggans","","","","","","","","","","","","","","","","","","","","","","","",""
332,974,43,0,"ui/icon/061000/061412.tex",0,"Crazy Enough to Work","","","","","","","","","","","","","","","","","","","","","","","",""
333,1003,45,1,"ui/icon/061000/061412.tex",0,"Dressed for Conquest","","","","","","","","","","","","","","","","","","","","","","","",""
334,1036,49,0,"ui/icon/061000/061412.tex",0,"Operation Archon","","","","","","","","","","","","","","","","","","","","","","","",""
335,1039,49,0,"ui/icon/061000/061412.tex",0,"The Ladle in the Darkness","","","","","","","","","","","","","","","","","","","","","","","",""
336,1042,49,0,"ui/icon/061000/061412.tex",0,"All upon the Watchtowers","","","","","","","","","","","","","","","","","","","","","","","",""
337,1043,49,0,"ui/icon/061000/061412.tex",0,"Hearts on Fire","","","","","","","","","","","","","","","","","","","","","","","",""
338,1046,49,0,"ui/icon/061000/061412.tex",0,"Setting the Stage","","","","","","","","","","","","","","","","","","","","","","","",""
339,1136,50,0,"ui/icon/061000/061412.tex",0,"Rock the Castrum","","","","","","","","","","","","","","","","","","","","","","","",""
340,524,50,0,"ui/icon/061000/061412.tex",0,"The Ultimate Weapon","","","","","","","","","","","","","","","","","","","","","","","",""
341,4094,1,0,"ui/icon/061000/061419.tex",0,"An Honor to Serve","","","","","","","","","","","","","","","","","","","","","","","",""
342,1016,47,0,"ui/icon/061000/061411.tex",0,"Can't Do It without U","","","","","","","","","","","","","","","","","","","","","","","",""
343,2387,17,0,"ui/icon/061000/061419.tex",0,"What Lies Beneath","","","","","","","","","","","","","","","","","","","","","","","",""
344,3217,80,0,"ui/icon/062000/062408.tex",0,"To Be Second Best","","","","","","","","","","","","","","","","","","","","","","","",""
345,2117,52,0,"ui/icon/061000/061419.tex",0,"I Believe I Can Fly","","","","","","","","","","","","","","","","","","","","","","","",""
346,85,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
347,123,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
348,124,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
349,108,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
350,109,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
351,568,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
352,569,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
353,570,1,0,"ui/icon/061000/061412.tex",0,"Close to Home","","","","","","","","","","","","","","","","","","","","","","","",""
354,28,4,0,"ui/icon/061000/061412.tex",0,"To the Bannock","","","","","","","","","","","","","","","","","","","","","","","",""
355,462,4,0,"ui/icon/061000/061412.tex",0,"On to Summerford","","","","","","","","","","","","","","","","","","","","","","","",""
356,595,4,0,"ui/icon/061000/061412.tex",0,"We Must Rebuild","","","","","","","","","","","","","","","","","","","","","","","",""
357,201,4,1,"ui/icon/061000/061412.tex",0,"Passing Muster","","","","","","","","","","","","","","","","","","","","","","","",""
358,445,5,0,"ui/icon/061000/061412.tex",0,"Chasing Shadows","ffxiv/manfst/manfst00510/manfst00510","ffxiv/manfst/manfst00520/manfst00520","ffxiv/manfst/manfst00530/manfst00530","ffxiv/manfst/manfst00540/manfst00540","","","","","","","","","","","","","","","","","","","",""
359,463,4,1,"ui/icon/061000/061412.tex",0,"Dressed to Call","","","","","","","","","","","","","","","","","","","","","","","",""
360,543,5,0,"ui/icon/061000/061412.tex",0,"Lurkers in the Grotto","ffxiv/mansea/mansea00510/mansea00510","ffxiv/mansea/mansea00520/mansea00520","ffxiv/manfst/manfst00530/manfst00530","ffxiv/mansea/mansea00540/mansea00540","","","","","","","","","","","","","","","","","","","",""
361,671,4,1,"ui/icon/061000/061412.tex",0,"Nothing to See Here","","","","","","","","","","","","","","","","","","","","","","","",""
362,550,4,1,"ui/icon/061000/061412.tex",0,"Underneath the Sultantree","ffxiv/manwil/manwil00510/manwil00510","ffxiv/manwil/manwil00520/manwil00520","ffxiv/manfst/manfst00530/manfst00530","ffxiv/manwil/manwil00540/manwil00540","","","","","","","","","","","","","","","","","","","",""
363,465,5,2,"ui/icon/061000/061412.tex",0,"Washed Up","","","","","","","","","","","","","","","","","","","","","","","",""
364,303,4,2,"ui/icon/061000/061412.tex",0,"Step Nine","","","","","","","","","","","","","","","","","","","","","","","",""
365,3854,4,3,"ui/icon/061000/061412.tex",0,"Eggs over Queasy","","","","","","","","","","","","","","","","","","","","","","","",""
366,466,5,3,"ui/icon/061000/061412.tex",0,"Double Dealing","","","","","","","","","","","","","","","","","","","","","","","",""
367,175,4,4,"ui/icon/061000/061412.tex",0,"Surveying the Damage","","","","","","","","","","","","","","","","","","","","","","","",""
368,3852,4,4,"ui/icon/061000/061412.tex",0,"Prudence at This Junction","","","","","","","","","","","","","","","","","","","","","","","",""
369,3855,4,5,"ui/icon/061000/061412.tex",0,"A Soldier's Breakfast","","","","","","","","","","","","","","","","","","","","","","","",""
370,129,9,0,"ui/icon/061000/061412.tex",0,"Spirithold Broken","ffxiv/subfst/subfst03510/subfst03510","ffxiv/subfst/subfst03520/subfst03520","ffxiv/subfst/subfst03530/subfst03530","ffxiv/subfst/subfst03540/subfst03540","","","","","","","","","","","","","","","","","","","",""
371,467,5,4,"ui/icon/061000/061412.tex",0,"Loam Maintenance","","","","","","","","","","","","","","","","","","","","","","","",""
372,468,5,4,"ui/icon/061000/061412.tex",0,"Plowshares to Swords","","","","","","","","","","","","","","","","","","","","","","","",""
373,469,9,0,"ui/icon/061000/061412.tex",0,"Just Deserts","ffxiv/subsea/subsea03510/subsea03510","ffxiv/subsea/subsea03520/subsea03520","ffxiv/subsea/subsea03530/subsea03530","ffxiv/subsea/subsea03540/subsea03540","","","","","","","","","","","","","","","","","","","",""
